obs_p,obs_q,obs_teta,obs_DateTime
0.0,1.95,0.29999999999999993,
0.0,1.933,0.29999999999999993,
0.0,1.933,0.29999999999999993,
0.0,1.95,0.29999999999999993,
0.0,1.95,0.29999999999999993,
0.0,1.968,0.29958333333333326,
0.0,1.985,0.29924999999999996,
0.0,1.968,0.299,
0.0,1.968,0.299,
0.0,1.95,0.299,
0.0,1.95,0.299,
0.0,1.95,0.299,
0.0,1.95,0.29891666666666666,
0.0,1.95,0.29841666666666666,
0.0,1.933,0.298,
0.0,1.933,0.298,
0.0,1.933,0.298,
0.0,1.95,0.298,
0.0,1.915,0.298,
0.0,1.915,0.298,
0.0,1.897,0.298,
0.0,1.897,0.298,
0.0,1.915,0.298,
0.0,1.915,0.298,
0.0,1.915,0.29816666666666664,
0.0,1.933,0.29808333333333337,
0.0,1.933,0.298,
0.0,1.933,0.298,
0.0,1.968,0.298,
0.0,1.968,0.298,
0.0,1.968,0.298,
0.0,1.985,0.298,
0.0,1.968,0.298,
0.0,1.968,0.29750000000000004,
0.0,1.95,0.29700000000000004,
0.0,1.95,0.29700000000000004,
0.0,1.968,0.29700000000000004,
0.0,1.95,0.29700000000000004,
0.0,1.933,0.29700000000000004,
0.0,1.933,0.29700000000000004,
0.0,1.933,0.29700000000000004,
0.0,1.915,0.29700000000000004,
0.0,1.915,0.29700000000000004,
0.0,1.95,0.29700000000000004,
0.0,2.163,0.29700000000000004,
0.0,2.235,0.29700000000000004,
0.0,2.074,0.29700000000000004,
0.0,2.021,0.29700000000000004,
0.0,2.109,0.29700000000000004,
0.0,2.074,0.29700000000000004,
0.0,1.915,0.29700000000000004,
0.0,1.88,0.29700000000000004,
0.0,1.95,0.29700000000000004,
0.0,1.933,0.29691666666666666,
0.0,1.88,0.29683333333333334,
0.0,1.897,0.29599999999999993,
0.0,1.88,0.29599999999999993,
0.0,1.88,0.29599999999999993,
0.0,1.863,0.29599999999999993,
0.0,1.863,0.29599999999999993,
0.0,1.863,0.29599999999999993,
0.0,1.863,0.29599999999999993,
0.0,1.845,0.29599999999999993,
0.0,1.863,0.2958333333333333,
0.0,1.863,0.2957499999999999,
0.0,1.863,0.2957499999999999,
0.0,1.863,0.29558333333333325,
0.0,1.845,0.2950833333333333,
0.0,1.845,0.2950833333333333,
0.0,1.845,0.295,
0.0,1.845,0.29524999999999996,
0.0,1.863,0.29599999999999993,
0.0,1.845,0.29599999999999993,
0.0,1.88,0.29599999999999993,
0.0,1.88,0.29599999999999993,
0.0,1.88,0.2957499999999999,
0.0,1.88,0.29524999999999996,
0.0,1.863,0.295,
0.0,1.88,0.29491666666666666,
0.0,1.897,0.295,
0.0,1.88,0.295,
0.0,1.88,0.295,
0.0,1.897,0.295,
0.0,1.88,0.295,
0.0,1.88,0.29491666666666666,
0.0,1.88,0.295,
0.0,1.88,0.29483333333333334,
0.0,1.88,0.2945833333333333,
0.0,1.88,0.29466666666666663,
0.0,1.88,0.29425,
0.0,1.88,0.29425,
0.0,1.88,0.2941666666666667,
0.0,1.863,0.2941666666666667,
0.0,1.845,0.294,
0.0,1.863,0.29416666666666663,
0.0,1.863,0.2948333333333333,
0.0,1.88,0.29449999999999993,
0.0,1.88,0.29474999999999996,
0.0,1.897,0.2945,
0.0,1.897,0.2945,
0.0,1.933,0.29441666666666666,
0.0,1.897,0.29408333333333336,
0.0,1.88,0.294,
0.0,1.915,0.294,
0.0,1.897,0.294,
0.0,1.863,0.294,
0.0,1.88,0.294,
0.0,1.863,0.294,
0.0,1.88,0.294,
0.0,1.88,0.294,
0.0,1.88,0.294,
0.0,1.863,0.294,
0.0,1.845,0.294,
0.0,1.863,0.294,
0.0,1.845,0.294,
0.0,1.845,0.294,
0.0,1.845,0.294,
0.0,1.845,0.294,
0.0,1.828,0.294,
0.0,1.828,0.294,
0.0,1.845,0.294,
0.0,1.845,0.294,
0.0,1.828,0.294,
0.0,1.828,0.294,
0.0,1.845,0.294,
0.0,1.828,0.294,
0.0,1.845,0.294,
0.0,1.845,0.29391666666666666,
0.0,1.828,0.29391666666666666,
0.0,1.845,0.29391666666666666,
0.0,1.828,0.2933333333333334,
0.0,1.88,0.29300000000000004,
0.0,1.88,0.29300000000000004,
0.0,1.845,0.29300000000000004,
0.0,1.863,0.29300000000000004,
0.0,1.863,0.29300000000000004,
0.0,1.845,0.29300000000000004,
0.0005,1.845,0.29300000000000004,
0.0005,1.968,0.29300000000000004,
0.0,1.638,0.29300000000000004,
0.0,1.845,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.863,0.29300000000000004,
0.0,1.933,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.845,0.29300000000000004,
0.0,1.863,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.845,0.29300000000000004,
0.0,1.845,0.29300000000000004,
0.0,1.863,0.29300000000000004,
0.0,1.863,0.29300000000000004,
0.0,1.845,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.845,0.29300000000000004,
0.0,1.828,0.29300000000000004,
0.0,1.81,0.29300000000000004,
0.0,1.81,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.793,0.29300000000000004,
0.0,1.776,0.29300000000000004,
0.0,1.793,0.29283333333333333,
0.0,1.828,0.2926666666666667,
0.0,1.81,0.2924166666666666,
0.0,1.793,0.2921666666666666,
0.0,1.828,0.2919999999999999,
0.0,1.81,0.2919999999999999,
0.0,1.81,0.2919999999999999,
0.0,1.793,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.793,0.2919999999999999,
0.0,1.793,0.2919999999999999,
0.0,1.793,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.758,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.81,0.2919999999999999,
0.0,1.828,0.2919999999999999,
0.0,1.933,0.2919999999999999,
0.0,1.863,0.2919999999999999,
0.0,1.828,0.2919999999999999,
0.0,1.81,0.2919999999999999,
0.0,1.81,0.2919999999999999,
0.0,1.724,0.2919999999999999,
0.0,1.69,0.2919999999999999,
0.0,1.724,0.2919999999999999,
0.0,1.776,0.2919999999999999,
0.0,1.793,0.2917499999999999,
0.0,1.793,0.2919166666666666,
0.0,1.793,0.2919999999999999,
0.0,1.793,0.2918333333333332,
0.0,1.81,0.2914999999999999,
0.0005,1.81,0.2918333333333332,
0.0,1.793,0.29166666666666663,
0.0,1.793,0.291,
0.0,1.81,0.291,
0.0,1.845,0.2910833333333333,
0.0,1.95,0.291,
0.0001,1.81,0.2914166666666666,
0.0001,1.81,0.29124999999999995,
0.0,1.81,0.291,
0.0,1.793,0.291,
0.0,1.828,0.291,
0.0,1.81,0.291,
0.0,1.81,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.793,0.291,
0.0,1.793,0.291,
0.0,1.793,0.291,
0.0,1.793,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.793,0.291,
0.0,1.776,0.291,
0.0,1.758,0.291,
0.0,1.758,0.291,
0.0,1.758,0.291,
0.0,1.758,0.291,
0.0,1.741,0.291,
0.0,1.758,0.291,
0.0,1.741,0.291,
0.0,1.741,0.291,
0.0,1.758,0.291,
0.0,1.758,0.291,
0.0,1.758,0.291,
0.0,1.758,0.291,
0.0,1.741,0.291,
0.0,1.758,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.776,0.291,
0.0,1.758,0.291,
0.0,1.758,0.291,
0.0,1.741,0.291,
0.0,1.741,0.291,
0.0,1.741,0.291,
0.0,1.741,0.291,
0.0,1.741,0.291,
0.0,1.741,0.291,
0.0,1.741,0.291,
0.0,1.758,0.291,
0.0,1.741,0.291,
0.0,1.724,0.291,
0.0,1.741,0.291,
0.0,1.758,0.291,
0.0,1.776,0.291,
0.0,1.793,0.291,
0.0,1.776,0.291,
0.0,1.828,0.291,
0.0,1.776,0.291,
0.0,1.758,0.2908333333333333,
0.0,1.758,0.29066666666666663,
0.0,1.758,0.2901666666666667,
0.0,1.758,0.2903333333333333,
0.0,1.758,0.2905833333333333,
0.0,1.758,0.29016666666666663,
0.0,1.758,0.29033333333333333,
0.0,1.776,0.29016666666666663,
0.0,1.758,0.2900833333333333,
0.0,1.758,0.29,
0.0,1.758,0.29016666666666663,
0.0,1.758,0.29066666666666663,
0.0,1.758,0.2908333333333333,
0.0,1.758,0.29058333333333336,
0.0,1.793,0.2908333333333333,
0.0,1.776,0.29091666666666666,
0.0,1.758,0.29066666666666663,
0.0,1.776,0.29033333333333333,
0.0,1.758,0.29,
0.0,1.776,0.29,
0.0,1.793,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.758,0.29,
0.0,1.758,0.29,
0.0,1.638,0.29,
0.0,1.758,0.29,
0.0,1.758,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.81,0.29,
0.0,1.81,0.29,
0.0,1.793,0.29,
0.0,1.845,0.29,
0.0,1.793,0.29,
0.0,1.793,0.29,
0.0,1.776,0.29,
0.0,1.758,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.758,0.29,
0.0,1.758,0.29,
0.0,1.758,0.29,
0.0,1.758,0.29,
0.0,1.758,0.29,
0.0,1.758,0.29,
0.0,1.776,0.29,
0.0,1.776,0.29,
0.0,1.758,0.29,
0.0,1.776,0.29,
0.0,1.758,0.29,
0.0,1.741,0.28991666666666666,
0.0,1.741,0.29,
0.0,1.776,0.29,
0.0,1.776,0.28983333333333333,
0.0,1.758,0.28991666666666666,
0.0,1.758,0.28975,
0.0,1.707,0.2894166666666667,
0.0,1.758,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.758,0.2894166666666667,
0.0,1.776,0.28925,
0.0,1.776,0.28908333333333336,
0.0,1.758,0.28916666666666674,
0.0,1.776,0.28925000000000006,
0.0,1.758,0.28900000000000003,
0.0,1.741,0.28908333333333336,
0.0,1.741,0.28908333333333336,
0.0,1.758,0.2891666666666667,
0.0002,1.758,0.2894166666666667,
0.0,1.758,0.28916666666666674,
0.0,1.758,0.28900000000000003,
0.0,1.758,0.28908333333333336,
0.0,1.793,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.776,0.2890833333333334,
0.0,1.758,0.28900000000000003,
0.0,1.776,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.776,0.28900000000000003,
0.0,1.776,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.741,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.758,0.28900000000000003,
0.0,1.741,0.28900000000000003,
0.0,1.741,0.28900000000000003,
0.0,1.968,0.28900000000000003,
0.0,1.933,0.28900000000000003,
0.0,1.915,0.28900000000000003,
0.0,1.81,0.28900000000000003,
0.0,1.915,0.28900000000000003,
0.0,1.81,0.28900000000000003,
0.0,1.638,0.28900000000000003,
0.0,1.621,0.28900000000000003,
0.0,1.638,0.28900000000000003,
0.0,1.655,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.69,0.28900000000000003,
0.0,1.707,0.28900000000000003,
0.0,1.707,0.28900000000000003,
0.0,1.707,0.28900000000000003,
0.0,1.69,0.28900000000000003,
0.0,1.69,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.655,0.28900000000000003,
0.0,1.655,0.28900000000000003,
0.0,1.638,0.28900000000000003,
0.0,1.638,0.28900000000000003,
0.0,1.638,0.28900000000000003,
0.0,1.655,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.655,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.655,0.28900000000000003,
0.0,1.673,0.28900000000000003,
0.0,1.724,0.28891666666666665,
0.0,1.724,0.28883333333333333,
0.0,1.673,0.28858333333333336,
0.0,1.655,0.28875,
0.0,1.655,0.28891666666666665,
0.0,1.673,0.28863636363636364,
0.0,1.673,0.28858333333333325,
0.0,1.673,0.2886666666666667,
0.0,1.673,0.2884166666666666,
0.0,1.655,0.2881666666666666,
0.0,1.655,0.28816666666666657,
0.0,1.655,0.2884166666666667,
0.0,1.655,0.28875,
0.0,1.655,0.2889166666666667,
0.0,1.655,0.28900000000000003,
0.0,1.69,0.28900000000000003,
0.0,1.69,0.2884999999999999,
0.0,1.673,0.2883333333333333,
0.0,1.673,0.28816666666666657,
0.0,1.673,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.707,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.655,0.2879999999999999,
0.0,1.741,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.707,0.2879999999999999,
0.0,1.707,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.69,0.2879166666666666,
0.0,1.69,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.69,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.673,0.2879166666666666,
0.0,1.655,0.2879999999999999,
0.0,1.655,0.2879166666666666,
0.0,1.655,0.2879999999999999,
0.0,1.655,0.2879999999999999,
0.0,1.655,0.2879999999999999,
0.0,1.655,0.2879999999999999,
0.0,1.655,0.2879999999999999,
0.0,1.638,0.2879999999999999,
0.0,1.638,0.2879999999999999,
0.0,1.673,0.2879999999999999,
0.0,1.638,0.2878333333333333,
0.0,1.673,0.28758333333333325,
0.0,1.707,0.28724999999999995,
0.0,1.707,0.287,
0.0,1.707,0.287,
0.0,1.673,0.287,
0.0,1.673,0.287,
0.0,1.655,0.287,
0.0,1.655,0.287,
0.0,1.673,0.287,
0.0,1.69,0.287,
0.0,1.69,0.287,
0.0,1.673,0.287,
0.0,1.673,0.287,
0.0,1.655,0.287,
0.0,1.638,0.287,
0.0,1.638,0.287,
0.0,1.655,0.287,
0.0,1.638,0.287,
0.0,1.655,0.287,
0.0,1.673,0.287,
0.0,1.673,0.287,
0.0,1.655,0.287,
0.0,1.673,0.287,
0.0,1.673,0.28691666666666665,
0.0,1.707,0.2865833333333333,
0.0,1.69,0.2866666666666666,
0.0,1.673,0.2861666666666666,
0.0,1.673,0.286,
0.0,1.673,0.286,
0.0,1.673,0.286,
0.0001,1.673,0.286,
0.0,1.655,0.286,
0.0,1.673,0.286,
0.0,1.673,0.286,
0.0,1.673,0.286,
0.0,1.673,0.286,
0.0,1.673,0.286,
0.0,1.655,0.286,
0.0,1.638,0.286,
0.0,1.638,0.286,
0.0,1.673,0.286,
0.0,1.673,0.286,
0.0,1.673,0.286,
0.0,1.69,0.286,
0.0,1.69,0.28583333333333333,
0.0,1.69,0.2854166666666667,
0.0,1.673,0.2853333333333334,
0.0,1.673,0.28500000000000003,
0.0,1.655,0.28500000000000003,
0.0011,1.845,0.28500000000000003,
0.0,3.127,0.28500000000000003,
0.0,3.436,0.28500000000000003,
0.0,2.768,0.28500000000000003,
0.0,2.6,0.28500000000000003,
0.0,2.545,0.28500000000000003,
0.0,2.38,0.28500000000000003,
0.0,2.217,0.28500000000000003,
0.0,2.056,0.28500000000000003,
0.0,1.897,0.28500000000000003,
0.0,1.828,0.28500000000000003,
0.0,1.741,0.28500000000000003,
0.0,1.741,0.28500000000000003,
0.0,1.724,0.28500000000000003,
0.0,1.741,0.28500000000000003,
0.0,1.724,0.28500000000000003,
0.0,1.707,0.2848333333333333,
0.0,1.707,0.2848333333333333,
0.0,1.707,0.2841666666666666,
0.0,1.707,0.2839999999999999,
0.0,1.69,0.2840833333333333,
0.0,1.724,0.2839999999999999,
0.0,1.707,0.2839999999999999,
0.00030000000000000003,1.968,0.2839999999999999,
0.0,1.724,0.2839999999999999,
0.0,1.88,0.2839999999999999,
0.0,2.092,0.2839999999999999,
0.0,2.656,0.2839999999999999,
0.0,2.471,0.2839999999999999,
0.0,2.235,0.2839999999999999,
0.0,2.145,0.2839999999999999,
0.0,2.109,0.2839999999999999,
0.0,2.021,0.2839999999999999,
0.0,1.915,0.2839999999999999,
0.0,1.845,0.2839999999999999,
0.0,1.793,0.2839999999999999,
0.0,1.776,0.2839999999999999,
0.0,1.724,0.2839999999999999,
0.0,1.724,0.2839999999999999,
0.0,1.707,0.2839999999999999,
0.0,1.707,0.2839999999999999,
0.0,1.707,0.2839999999999999,
0.0,1.69,0.2839999999999999,
0.0,1.655,0.2839999999999999,
0.0,1.655,0.2839999999999999,
0.0,1.638,0.2839999999999999,
0.0,1.621,0.2834166666666666,
0.0,1.638,0.2830833333333333,
0.0,1.638,0.283,
0.0,1.638,0.283,
0.0,1.673,0.283,
0.0,1.673,0.283,
0.0,1.604,0.28291666666666665,
0.0,1.604,0.283,
0.0,1.604,0.2825,
0.0,1.587,0.2821666666666667,
0.0,1.587,0.2821666666666667,
0.0,1.587,0.282,
0.0,1.57,0.282,
0.0,1.57,0.282,
0.0,1.57,0.282,
0.0,1.57,0.282,
0.0,1.554,0.282,
0.0,1.554,0.282,
0.0,1.554,0.282,
0.0,1.554,0.282,
0.0,1.57,0.282,
0.0,1.554,0.282,
0.0,1.554,0.282,
0.0,1.554,0.282,
0.0,1.587,0.28158333333333335,
0.0,1.554,0.2810833333333334,
0.0,1.554,0.2810000000000001,
0.0001,1.57,0.2810000000000001,
0.0,1.52,0.2806666666666668,
0.0,1.503,0.28016666666666673,
0.0,1.537,0.2800000000000001,
0.0,1.537,0.2800000000000001,
0.0,1.537,0.2800000000000001,
0.0,1.537,0.2800000000000001,
0.0,1.537,0.2800000000000001,
0.0,1.537,0.2800000000000001,
0.0,1.537,0.2800000000000001,
0.0,1.52,0.2800000000000001,
0.0,1.52,0.2800000000000001,
0.0,1.52,0.2800000000000001,
0.0,1.52,0.2800000000000001,
0.0,1.52,0.2800000000000001,
0.0,1.52,0.2800000000000001,
0.0,1.537,0.2800000000000001,
0.0,1.554,0.27958333333333335,
0.0,1.52,0.2790833333333333,
0.0,1.52,0.27899999999999997,
0.0,1.537,0.27899999999999997,
0.0,1.52,0.27875,
0.0,1.503,0.278,
0.0,1.52,0.278,
0.0,1.503,0.278,
0.0,1.503,0.278,
0.0,1.486,0.2778333333333334,
0.0,1.503,0.27725000000000005,
0.0,1.503,0.2770000000000001,
0.0,1.503,0.2770000000000001,
0.0,1.486,0.2770000000000001,
0.0,1.486,0.2770000000000001,
0.0,1.47,0.2770000000000001,
0.0,1.486,0.2770000000000001,
0.0,1.47,0.2770000000000001,
0.0,1.47,0.2770000000000001,
0.0,1.453,0.2770000000000001,
0.0,1.453,0.27716666666666673,
0.0,1.453,0.27775,
0.0,1.453,0.2779166666666667,
0.0,1.486,0.2778333333333334,
0.0,1.486,0.2775000000000001,
0.0,1.47,0.2770000000000001,
0.0,1.47,0.2770000000000001,
0.0,1.47,0.2770000000000001,
0.0,1.47,0.2770000000000001,
0.0,1.47,0.2765833333333334,
0.0,1.486,0.27599999999999997,
0.0,1.47,0.27599999999999997,
0.0001,1.47,0.27599999999999997,
0.0,1.453,0.27599999999999997,
0.0,1.486,0.27599999999999997,
0.0,1.486,0.27599999999999997,
0.0,1.503,0.27599999999999997,
0.0,1.52,0.2755833333333333,
0.0,1.554,0.27599999999999997,
0.0,1.57,0.27599999999999997,
0.0,1.587,0.27599999999999997,
0.0,1.57,0.27541666666666664,
0.0,1.554,0.27499999999999997,
0.0,1.554,0.27499999999999997,
0.0,1.537,0.27499999999999997,
0.0,1.554,0.27499999999999997,
0.0,1.537,0.27499999999999997,
0.0,1.554,0.27499999999999997,
0.0,1.554,0.27499999999999997,
0.0,1.52,0.27499999999999997,
0.0,1.52,0.27499999999999997,
0.0,1.52,0.27499999999999997,
0.0,1.503,0.27499999999999997,
0.0,1.503,0.27499999999999997,
0.0,1.503,0.2748333333333333,
0.0,1.52,0.27416666666666667,
0.0,1.52,0.274,
0.0,1.503,0.274,
0.0,1.503,0.274,
0.0,1.486,0.274,
0.0,1.486,0.274,
0.0,1.486,0.274,
0.0,1.47,0.274,
0.0,1.47,0.274,
0.0,1.47,0.274,
0.0,1.453,0.274,
0.0,1.47,0.274,
0.0,1.453,0.274,
0.0,1.436,0.274,
0.0,1.436,0.274,
0.0,1.436,0.274,
0.0,1.42,0.274,
0.0,1.386,0.274,
0.0,1.42,0.274,
0.0,1.436,0.274,
0.0,1.436,0.274,
0.0,1.436,0.2735833333333334,
0.0,1.436,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.436,0.2730000000000001,
0.0,1.436,0.2730000000000001,
0.0,1.453,0.2730000000000001,
0.0,1.724,0.2730000000000001,
0.0,1.69,0.2730000000000001,
0.0,1.673,0.2730000000000001,
0.0,1.52,0.2730000000000001,
0.0,1.621,0.2730000000000001,
0.0,1.621,0.2730000000000001,
0.0,1.403,0.27250000000000013,
0.0,1.386,0.2720000000000001,
0.0,1.386,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.42,0.2720000000000001,
0.0,1.42,0.2720000000000001,
0.0,1.42,0.2715,
0.0,1.42,0.2711666666666666,
0.0,1.403,0.27125,
0.0,1.403,0.27125,
0.0,1.386,0.2715000000000001,
0.0,1.403,0.27191666666666675,
0.0,1.386,0.27183333333333337,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.403,0.2720000000000001,
0.0,1.42,0.2720000000000001,
0.0,1.386,0.2720000000000001,
0.0,1.37,0.2720000000000001,
0.0,1.386,0.27158333333333334,
0.0,1.403,0.27099999999999996,
0.0,1.403,0.27099999999999996,
0.0,1.42,0.27099999999999996,
0.0,1.42,0.27033333333333337,
0.0,1.403,0.27,
0.0,1.386,0.2686666666666668,
0.0,1.386,0.2690000000000001,
0.0,1.386,0.2690000000000001,
0.0,1.386,0.2690000000000001,
0.0,1.386,0.2690000000000001,
0.0,1.386,0.26891666666666675,
0.0,1.386,0.2690000000000001,
0.0,1.386,0.2690000000000001,
0.0,1.386,0.2690000000000001,
0.0,1.37,0.2690000000000001,
0.0,1.353,0.2690000000000001,
0.0,1.37,0.2690000000000001,
0.0,1.37,0.2690000000000001,
0.0,1.37,0.2690000000000001,
0.0,1.386,0.2690000000000001,
0.0,1.386,0.26891666666666675,
0.0,1.42,0.2680833333333333,
0.0,1.37,0.26799999999999996,
0.0001,1.386,0.26799999999999996,
0.0,1.42,0.26724999999999993,
0.0,1.403,0.26699999999999996,
0.0,1.453,0.26699999999999996,
0.0,1.453,0.26699999999999996,
0.0,1.436,0.26699999999999996,
0.0,1.436,0.26699999999999996,
0.0,1.436,0.26699999999999996,
0.0,1.42,0.26699999999999996,
0.0,1.42,0.26699999999999996,
0.0,1.42,0.26699999999999996,
0.0,1.436,0.26699999999999996,
0.0,1.453,0.26699999999999996,
0.0,1.453,0.26699999999999996,
0.0,1.436,0.26699999999999996,
0.0,1.42,0.26699999999999996,
0.0,1.42,0.26699999999999996,
0.0,1.42,0.26699999999999996,
0.0,1.42,0.26699999999999996,
0.0,1.42,0.26741666666666664,
0.0,1.42,0.26741666666666664,
0.0,1.42,0.2673333333333333,
0.0,1.403,0.26699999999999996,
0.0,1.37,0.26699999999999996,
0.0,1.353,0.2664166666666667,
0.0,1.386,0.266,
0.0,1.386,0.266,
0.0,1.403,0.26533333333333337,
0.0,1.386,0.26500000000000007,
0.0,1.386,0.26500000000000007,
0.0,1.42,0.26500000000000007,
0.0,1.436,0.26500000000000007,
0.0,1.386,0.26500000000000007,
0.0,1.37,0.26500000000000007,
0.0,1.337,0.26500000000000007,
0.0,1.32,0.26500000000000007,
0.0,1.353,0.26500000000000007,
0.0,1.386,0.26500000000000007,
0.0,1.386,0.26500000000000007,
0.0,1.37,0.26500000000000007,
0.0,1.353,0.26500000000000007,
0.0,1.337,0.26500000000000007,
0.0,1.337,0.26500000000000007,
0.0,1.337,0.26500000000000007,
0.0,1.337,0.26500000000000007,
0.0,1.353,0.26500000000000007,
0.0,1.32,0.26500000000000007,
0.0,1.337,0.26475000000000004,
0.0,1.32,0.26400000000000007,
0.0,1.32,0.26400000000000007,
0.0,1.304,0.2633333333333333,
0.0,1.337,0.26299999999999996,
0.0,1.337,0.2628333333333333,
0.0,1.32,0.26216666666666666,
0.0,1.304,0.262,
0.0,1.304,0.262,
0.0,1.304,0.262,
0.0,1.304,0.262,
0.0,1.304,0.262,
0.0,1.32,0.262,
0.0,1.32,0.262,
0.0,1.32,0.262,
0.0,1.304,0.262,
0.0,1.288,0.262,
0.0,1.271,0.262,
0.0,1.271,0.2623333333333333,
0.0,1.271,0.2628333333333333,
0.0,1.271,0.26299999999999996,
0.0,1.288,0.2625,
0.0,1.304,0.262,
0.0,1.288,0.262,
0.0,1.288,0.2619166666666667,
0.0,1.288,0.2611666666666667,
0.0,1.288,0.26100000000000007,
0.0,1.288,0.26058333333333333,
0.0,1.304,0.25999999999999995,
0.0,1.337,0.25999999999999995,
0.0,1.353,0.2590833333333333,
0.0,1.32,0.25899999999999995,
